url,subject_id,if_malicious,malicious_guess,Present_Cue_Types_Guess,Website_Description,TrustWorthiness_Rating,Visual_Attractiveness_Rating,Comments
https://panoptes-uploads.zooniverse.org/production/subject_location/7aedef6f-7f04-4b09-b034-8b295090b081.png,43857064,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Urgency Potentially Malicious Link,"The image depicts an email interface that mimics the appearance of Gmail, with an email presumably from Dropbox stating that the recipient has been invited by 'Matthew Robertson' to edit a folder. There is a button in the email content saying 'Go to folder'.",Very Untrustworthy,Moderately Visually Attractive,
https://panoptes-uploads.zooniverse.org/production/subject_location/87382375-407a-48ab-bc71-23ad441cc9e6.png,43857066,True,Something's Phishy,Invalid Domain or Sender,"The website in the image mimics a legitimate eBay sign-in page. However, the URL displayed in the browser's address bar seems suspicious as it contains '.ebaystore.com' which is not a typical domain format used by the official eBay website.",Very Untrustworthy,Moderately Visually Attractive or Appealing,
https://panoptes-uploads.zooniverse.org/production/subject_location/79ba4382-37e6-41d6-813c-a9674a62185b.png,43857067,False,Something's Phishy,Potentially Malicious Link Appeal to Action - Authority,"The interface mimics the appearance of Gmail with the email content focusing on an email delivery failure notice, which is a common theme in phishing to cause alarm and prompt the user to take action.",Untrustworthy,Moderately Visually Attractive,
https://panoptes-uploads.zooniverse.org/production/subject_location/860ba107-bf3b-4547-adb3-dff72b989f06.png,43857069,True,Something's Phishy,Invalid Domain or Sender Poor Spelling or Grammar Appeal to Action - Urgency Potentially Malicious Link Other Phishy Findings,The image shows an email purportedly from FedEx about a package that could not be delivered. It includes a FedEx logo and a potentially malicious link to track the undelivered package.,Very Untrustworthy,Moderately Visually Unattractive,Misspelling of 'Customer' as 'Costomer'
https://panoptes-uploads.zooniverse.org/production/subject_location/8a852497-fcb8-4ec2-ba34-7abf73fa85ab.png,43857071,False,Nothing Phishy Here,,"The image appears to be a screenshot of a promotional email from a company called 'Firmoo'. The design is clean and professional, featuring images of eyeglasses, promotional badges for returns and exchanges, and clear calls to action. There is a header with navigation links to various sections of a website (WOMEN, MEN, BOGO, SUNGLASSES, DAILY NEW), and contact options including an email address and a phone number.",Moderately Trustworthy,Visually Attractive,
https://panoptes-uploads.zooniverse.org/production/subject_location/4058536b-99e0-4984-9369-b18554d5528d.png,43857072,False,Something's Phishy,Invalid Domain or Sender Potentially Malicious Link Other Phishy Findings,The image appears to be a screenshot of a Gmail interface showing an 'Email Delivery Failure' message. The email notifies the user that a message they sent has not been delivered and provides a link to click for the full report.,Very Untrustworthy,Moderately Visually Attractive,"- The domain mentioned in the error message, `mail.example.com`, is a generic domain often used for documentation purposes and not in actual email communications.
- There is a prompt to click on a link to view a full report, which could potentially be a malicious link.
- The 'Email Delivery Failure' notification lacks specific details on why the email wasn't delivered and instead includes a generic message with a request to click a link.
- The message includes a Gmail interface, which may be considered visually commonplace for users of the service, giving it a moderate level of visual attractiveness. However, the design itself does not guarantee trustworthiness."
https://panoptes-uploads.zooniverse.org/production/subject_location/e25d7f24-6c9c-47e2-9c8e-15a1c2377830.png,43857076,False,Nothing Phishy Here,,"The image appears to be a screenshot of the official Facebook Messenger login webpage. It features clean design, familiar branding, and standard login functionality.",Very Trustworthy,Very Visually Attractive or Appealing,
https://panoptes-uploads.zooniverse.org/production/subject_location/4b8af99a-d79d-4c80-8a11-3a2770bbc468.png,43857077,False,Nothing Phishy Here,,"The URL in the image appears to match the expected domain of the legitimate site for 'Newsweek'. The sign-in page layout is simplistic, with a clear indication for the input of email address and password. There are also options for 'Forgot password?' and buttons for 'Submit' as well as 'About Newsweek' and 'Terms' which is typical of many legitimate login screens.",Very Trustworthy,Moderately Visually Attractive or Appealing,
https://panoptes-uploads.zooniverse.org/production/subject_location/121a9d51-b9e3-4b62-84c9-83896ce391ee.png,43857079,True,Something's Phishy,Invalid Domain or Sender,"The image displays a login page that mimics the appearance of a PayPal login screen. It presents a form where users can enter their email or phone number and proceed with either a 'Next' button or a 'Log In' option. There are also links for 'Contact Us', 'Privacy', 'Legal', and 'Worldwide' at the bottom of the page.",Very Untrustworthy,Moderately Visually Attractive,
https://panoptes-uploads.zooniverse.org/production/subject_location/3dacaf51-65a0-445b-9933-7173cc6772dc.png,43857080,False,Nothing Phishy Here,,"The website appears to be a page where a user can download Snapchat. The domain shown in the browser matches the official domain of Snapchat, and the overall website look and feel is in line with Snapchat's branding.",Very Trustworthy,Visually Appealing,
https://panoptes-uploads.zooniverse.org/production/subject_location/6e9f70ea-acc6-43c9-b4c2-bf21b9cd03b4.png,43857081,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Greed Potentially Malicious Link,"The image appears to show an invoice for Sprint within a Gmail interface. The sender's email appears suspicious ('<sss@sss.com>') which is a red flag for phishing attempts. Moreover, there is an appeal to action regarding a chance to win a discount which might be an attempt to lure the recipient into clicking the link.",Very Untrustworthy,Moderately Visually Attractive,
https://panoptes-uploads.zooniverse.org/production/subject_location/fbaa9aa1-dcdb-492b-bb63-ca676081d7f2.png,43857083,False,Something's Phishy,Invalid Domain or Sender Potentially Malicious Link Other Phishy Findings,"The image appears to be a screenshot of an email, supposedly from Sprint, displaying within a Gmail interface. It presents information about an account and a monthly bill.",Untrustworthy,Moderately Unattractive,
https://panoptes-uploads.zooniverse.org/production/subject_location/473fe960-5ccd-4def-a44e-50e905ae3921.png,43857084,False,Nothing Phishy Here,,"The image appears to be a screenshot of a security alert email notification from Google, informing the recipient that a new device has signed into their account. The email is meant to notify the account owner and verify if the activity was legitimate",Very Trustworthy,Average,
https://panoptes-uploads.zooniverse.org/production/subject_location/3c006e31-8b93-44ec-b52c-c1f17eb030b2.png,43857074,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Greed Appeal to Action - Authority Potentially Malicious Link Other Phishy Findings,"The email is presented as an 'IRS Alert' with a message to the tax payer, claiming that the recipient's account information is missing or incorrect. It urges the recipient to verify their account information using a provided link in order to file their tax refund. The visual design is minimalistic with an IRS logo.",Very Untrustworthy,Moderately Visually Unattractive or Unappealing,"The email address does not match the official domain of the IRS, which is typically irs.gov. The use of a generic greeting ('Dear Tax Payer') instead of a specific name is also suspicious."
