url,subject_id,if_malicious,malicious_guess,Present_Cue_Types_Guess,Website_Description,TrustWorthiness_Rating,Visual_Attractiveness_Rating,Comments
https://panoptes-uploads.zooniverse.org/production/subject_location/c92b414b-8704-4bc6-a9bf-4d6568b38171.jpeg,43857009,False,Nothing Phishy Here,,"The webpage appears to be from the United States Department of Justice, displaying a news headline and various informational sections related to justice department activities and services.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The webpage appears to be from the United States Department of Justice, displaying a news headline and various informational sections related to justice department activities and services."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/61ddec51-63b0-4ad9-b318-201eaea5b52c.jpeg,43857010,False,Nothing Phishy Here,,The image appears to be a screenshot of the official US Department of the Treasury website featuring stories and updates relevant to its governmental functions.,Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of the official US Department of the Treasury website featuring stories and updates relevant to its governmental functions."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/92bb3ef0-cc8f-4388-9127-36ccd8987404.jpeg,43857012,False,Nothing Phishy Here,,"The website appears to be a government site for the U.S. Department of Health & Human Services with information about programs and services, laws and regulations, grants and contracts, news updates, and ways to connect or sign up for email updates.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a government site for the U.S. Department of Health & Human Services with information about programs and services, laws and regulations, grants and contracts, news updates, and ways to connect or sign up for email updates."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/935d8dca-03a4-4929-b1fb-263a5516edc9.jpeg,43857014,False,Nothing Phishy Here,,"The screenshot appears to be from the official website of the U.S. Department of Veterans Affairs, offering various types of information and services such as healthcare, education, disability, and records for veterans.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The screenshot appears to be from the official website of the U.S. Department of Veterans Affairs, offering various types of information and services such as healthcare, education, disability, and records for veterans."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/8de6fa5e-2365-46df-a112-80159b4b8aea.jpeg,43857015,False,Nothing Phishy Here,,"The image appears to be a screenshot of the U.S. Department of Labor's official website. It includes sections such as news, topics, agencies, forms, about us, and the main banner highlights new regulatory changes regarding overtime for workers, accompanied by recent job reports and news.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of the U.S. Department of Labor's official website. It includes sections such as news, topics, agencies, forms, about us, and the main banner highlights new regulatory changes regarding overtime for workers, accompanied by recent job reports and news."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/e7138bb8-9b80-4987-915d-9ad113ee5500.jpeg,43857017,False,Nothing Phishy Here,,"The image displays a webpage from what appears to be an official government website for the Department of Homeland Security. The page includes an announcement about 'Holiday Online Shopping Safety' with a seal indicating it's from CISA, Cyber-Infrastructure.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image displays a webpage from what appears to be an official government website for the Department of Homeland Security. The page includes an announcement about 'Holiday Online Shopping Safety' with a seal indicating it's from CISA, Cyber-Infrastructure."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/06559051-e2f8-41f5-8d7f-13e7e5baa540.jpeg,43857019,False,Nothing Phishy Here,,"The website appears to be an official U.S. Department of Education web page with sections for Student Loans, Grants, Laws & Guidance, and Data, among other resources. It includes official-looking links to information about educational programs, policies, and press releases.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be an official U.S. Department of Education web page with sections for Student Loans, Grants, Laws & Guidance, and Data, among other resources. It includes official-looking links to information about educational programs, policies, and press releases."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/7c99e204-9b73-4641-a228-b860d732853d.jpeg,43857020,False,Nothing Phishy Here,,"The image appears to show a screenshot of an official Social Security website with various sections and links for services such as 'Online Services,' 'Disability,' 'Retirement,' 'Medicare Enrollment,' among others. There are photos depicting people engaging in various activities, presumably related to Social Security services.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to show a screenshot of an official Social Security website with various sections and links for services such as 'Online Services,' 'Disability,' 'Retirement,' 'Medicare Enrollment,' among others. There are photos depicting people engaging in various activities, presumably related to Social Security services."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/1afb0501-6747-42ab-ba71-acec893be255.jpeg,43857022,False,Nothing Phishy Here,,"The image shows a website that appears to belong to the Centers for Disease Control and Prevention (CDC), a well-known and reputable public health organization. It features a clean and professional layout with official branding and health-related content.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows a website that appears to belong to the Centers for Disease Control and Prevention (CDC), a well-known and reputable public health organization. It features a clean and professional layout with official branding and health-related content."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/ce51d9f3-f5fd-4ccd-9558-178c01bc856d.jpeg,43857023,False,Nothing Phishy Here,,"The website appears to be a government site, particularly for the U.S. Department of Housing and Urban Development (HUD). It displays official-looking banners, structured content, and government-related news updates, which seem to align with the expected content of such a site.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a government site, particularly for the U.S. Department of Housing and Urban Development (HUD). It displays official-looking banners, structured content, and government-related news updates, which seem to align with the expected content of such a site."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/6ea758f5-914a-48fe-9b5a-a16ea8ab6e01.jpeg,43857025,False,Nothing Phishy Here,,The image appears to be a screenshot of the official United States Census Bureau website.,Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of the official United States Census Bureau website."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
